plan_id,host_mno,plan_name,benefit_category,benefit_name,benefit_service,benefit_tier,benefit_value_won,user_pay_won,is_selectable,select_group,benefit_detail,source_url
31350,LGU+,쿠폰팩 100분15GB+,사은품/페이백,24개월간 월 5000원씩(네이버페이 가능),,,5000,,False,,대상: 대상 요금제 개통 후 1개월 회선 유지한 고객 시기: 조건 달성한 달 부터 매월 16~20일,https://www.moyoplan.com/plans/31350
31350,LGU+,쿠폰팩 100분15GB+,사은품/페이백,유심/배송비 무료!,,,,,False,,대상: 대상 요금제 개통한 고객 시기: 개통 즉시,https://www.moyoplan.com/plans/31350
13983,SKT,함께이야기해S(1000분+30GB),사은품/페이백,"네이버페이 5,000원",,,5000,,False,,대상: 대상 요금제 개통 후 개통월 내 리뷰 작성 후 1개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/13983
37215,LGU+,A 스페셜 15GB+/300분,사은품/페이백,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,https://www.moyoplan.com/plans/37215
18750,KT,[모요only] 데이터 무제한 300분/15GB+3Mbps,사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,"대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 개통 후 4개월차 중순 1만원, 7개월차 중순 1만원",https://www.moyoplan.com/plans/18750
18750,KT,[모요only] 데이터 무제한 300분/15GB+3Mbps,사은품/페이백,추가데이터 10GB 제공,,,,,False,,대상: 대상 요금제 개통 후 고고모바일 사용자 간 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/18750
18750,KT,[모요only] 데이터 무제한 300분/15GB+3Mbps,사은품/페이백,KT유심&배송비 무료,,,,,False,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/18750
37232,SKT,A 스마트 10GB/100분,사은품/페이백,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,https://www.moyoplan.com/plans/37232
37205,LGU+,A 갓성비 10GB/100분 6,사은품/페이백,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,https://www.moyoplan.com/plans/37205
37179,KT,A 올라잇 11GB+ 네이버페이(+추가 네이버페이 1만x7개월),사은품/페이백,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,https://www.moyoplan.com/plans/37179
