carrier_type,host_mno,mvno_brand,plan_id,base_plan_id,plan_id_type,plan_name,selected_option,plan_category,is_online_only,age_condition,signup_notice,network_gen,base_data_gb,extra_data_gb,data_gb,data_unlimited,data_throttle_speed,daily_data_gb,base_tethering_gb,extra_tethering_gb,tethering_gb,tethering_support,voice_unlimited,voice_minutes,voice_extra_minutes,sms_unlimited,sms_count,monthly_fee,discounted_fee,discount_type,discount_period_months,benefit_count,ott_option_count,ott_options,membership_grade,smart_device_benefit,extra_data_benefit,gift_benefit,subscriber_count,source_url,crawled_at
MNO,SKT,,NA00006534_만 18세 이하,NA00006534,official_code,T플랜 세이브,,SKT-전용,False,만 18세 이하,,5G,1.5,1.0,2.5,False,400Kbps,,0.0,,0.0,quota,True,,100,False,,33000,24750,선택약정 25% 할인,,3,0,,,,만 18세 이하 기본 데이터 1.0GB 추가 제공 | 만 34세 이하 기본 데이터 0.488GB 추가 제공 | 만 65세 이상 기본 데이터 1.0GB 추가 제공,,,https://www.tworld.co.kr/web/product/callplan/NA00006534,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00006534_만 34세 이하,NA00006534,official_code,T플랜 세이브,,SKT-전용,False,만 34세 이하,,5G,1.5,0.488,1.988,False,400Kbps,,0.0,,0.0,quota,True,,100,False,,33000,24750,선택약정 25% 할인,,3,0,,,,만 18세 이하 기본 데이터 1.0GB 추가 제공 | 만 34세 이하 기본 데이터 0.488GB 추가 제공 | 만 65세 이상 기본 데이터 1.0GB 추가 제공,,,https://www.tworld.co.kr/web/product/callplan/NA00006534,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00006534_만 65세 이상,NA00006534,official_code,T플랜 세이브,,SKT-전용,False,만 65세 이상,,5G,1.5,1.0,2.5,False,400Kbps,,0.0,,0.0,quota,True,,100,False,,33000,24750,선택약정 25% 할인,,3,0,,,,만 18세 이하 기본 데이터 1.0GB 추가 제공 | 만 34세 이하 기본 데이터 0.488GB 추가 제공 | 만 65세 이상 기본 데이터 1.0GB 추가 제공,,,https://www.tworld.co.kr/web/product/callplan/NA00006534,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00005628,NA00005628,official_code,주말엔 팅 3.0G,,SKT-전용,False,만 18세 이하,,LTE,3.0,,3.0,False,400Kbps,,0.0,,0.0,quota,True,,50,False,,41000,30750,선택약정 25% 할인,,0,0,,,,,,,https://www.tworld.co.kr/web/product/callplan/NA00005628,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00005627,NA00005627,official_code,주말엔 팅 세이브,,SKT-전용,False,만 18세 이하,,LTE,0.781,,0.781,False,400Kbps,,0.0,,0.0,quota,True,,50,False,,31000,23250,선택약정 25% 할인,,0,0,,,,,,,https://www.tworld.co.kr/web/product/callplan/NA00005627,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00004891,NA00004891,official_code,ZEM플랜 스마트,,SKT-전용,False,만 12세 이하,,5G,1.5,,1.5,False,400Kbps,,,,,undisclosed,False,2,60,False,,19800,14850,선택약정 25% 할인,,0,0,,,,,,,https://www.tworld.co.kr/web/product/callplan/NA00004891,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00004934,NA00004934,official_code,T끼리 어르신,,SKT-전용,False,만 65세 이상,,LTE,0.391,,0.391,False,400Kbps,,0.0,,0.0,quota,False,,,False,,19800,14850,선택약정 25% 할인,,0,0,,,,,,,https://www.tworld.co.kr/web/product/callplan/NA00004934,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00005479,NA00005479,official_code,뉴 T끼리 맞춤형(100분+250MB),,SKT-전용,False,,,5G,0.244,,0.244,False,400Kbps,,0.0,,0.0,quota,False,,,False,,27830,20872,선택약정 25% 할인,,2,0,,,,만 65세 이상 기본 데이터 0.342GB 추가 제공,,,https://www.tworld.co.kr/web/product/callplan/NA00005479,2026-08-11T01:05:49.035714+00:00
MNO,SKT,,NA00005479_만 65세 이상,NA00005479,official_code,뉴 T끼리 맞춤형(100분+250MB),,SKT-전용,False,만 65세 이상,,5G,0.244,0.342,0.586,False,400Kbps,,0.0,,0.0,quota,True,,,False,,27830,20872,선택약정 25% 할인,,2,0,,,,만 65세 이상 기본 데이터 0.342GB 추가 제공,,,https://www.tworld.co.kr/web/product/callplan/NA00005479,2026-08-11T01:05:49.035714+00:00
MNO,LGU+,,LPZ1006729,LPZ1006729,official_code,데이터플랜9GB(키즈+1GB),,LGU+-키즈,False,만 12세 이하,,5G,10.0,,10.0,False,1Mbps,,,,,undisclosed,True,,300,True,,47000,35250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006729,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006734,LPZ1006734,official_code,데이터플랜5GB(키즈+1GB),,LGU+-키즈,False,만 12세 이하,,5G,6.0,,6.0,False,1Mbps,,,,,undisclosed,True,,300,True,,37000,27750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006734,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006736,LPZ1006736,official_code,데이터플랜750MB(키즈+2.5GB),,LGU+-키즈,False,만 12세 이하,,5G,3.3,,3.3,False,400Kbps,,,,,undisclosed,True,,100,True,,29000,21750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006736,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006737,LPZ1006737,official_code,데이터플랜300MB(키즈+0.7GB),,LGU+-키즈,False,만 12세 이하,,5G,1.0,,1.0,False,400Kbps,,,,,undisclosed,False,125,,True,,28000,21000,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006737,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007768,LPZ1007768,official_code,데이터플랜1.5GB(키즈+3.5GB),,LGU+-키즈,False,만 12세 이하,,5G,5.0,,5.0,False,400Kbps,,,,,undisclosed,True,,110,True,,33000,24750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1007768,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006740,LPZ1006740,official_code,데이터플랜9GB(청소년+2GB),,LGU+-청소년,False,만 18세 이하,,5G,11.0,,11.0,False,1Mbps,,,,,undisclosed,True,,300,True,,47000,35250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006740,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006741,LPZ1006741,official_code,데이터플랜5GB(청소년+2GB),,LGU+-청소년,False,만 18세 이하,,5G,7.0,,7.0,False,400Kbps,,,,,undisclosed,True,,300,True,,37000,27750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006741,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006742,LPZ1006742,official_code,데이터플랜1.5GB(청소년+1GB),,LGU+-청소년,False,만 18세 이하,,5G,2.5,,2.5,False,400Kbps,,,,,undisclosed,True,,110,True,,33000,24750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1006742,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007769,LPZ1007769,official_code,데이터플랜750MB(청소년+0.5GB),,LGU+-청소년,False,만 18세 이하,,5G,1.25,,1.25,False,400Kbps,,,,,undisclosed,False,125,,True,,29000,21750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1007769,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007770,LPZ1007770,official_code,데이터플랜300MB(청소년+0.7GB),,LGU+-청소년,False,만 18세 이하,,5G,1.0,,1.0,False,400Kbps,,,,,undisclosed,False,125,,True,,28000,21000,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-youth/LPZ1007770,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007663,LPZ1007663,official_code,데이터플랜1.5GB(유쓰+0.5GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,2.0,,2.0,False,400Kbps,,,,,undisclosed,True,,110,True,,33000,24750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007663,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007699,LPZ1007699,official_code,데이터플랜150GB(유쓰+60GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,210.0,,210.0,False,5Mbps,,60.0,,60.0,quota,True,,300,True,,75000,56250,선택약정 25% 할인,,2,0,,VIP,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007699,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007700,LPZ1007700,official_code,데이터플랜125GB(유쓰+60GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,185.0,,185.0,False,5Mbps,,55.0,,55.0,quota,True,,300,True,,70000,52500,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007700,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007701,LPZ1007701,official_code,데이터플랜95GB(유쓰+40GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,135.0,,135.0,False,3Mbps,,50.0,,50.0,quota,True,,300,True,,68000,51000,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007701,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007702,LPZ1007702,official_code,데이터플랜80GB(유쓰+30GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,110.0,,110.0,False,1Mbps,,45.0,,45.0,quota,True,,300,True,,66000,49500,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007702,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007703,LPZ1007703,official_code,데이터플랜50GB(유쓰+20GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,70.0,,70.0,False,1Mbps,,40.0,,40.0,quota,True,,300,True,,63000,47250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007703,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007704,LPZ1007704,official_code,데이터플랜31GB(유쓰+10GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,41.0,,41.0,False,1Mbps,,,,,undisclosed,True,,300,True,,61000,45750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007704,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007705,LPZ1007705,official_code,데이터플랜24GB(유쓰+12GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,36.0,,36.0,False,1Mbps,,,,,undisclosed,True,,300,True,,59000,44250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007705,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007706,LPZ1007706,official_code,데이터플랜14GB(유쓰+12GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,26.0,,26.0,False,1Mbps,,,,,undisclosed,True,,300,True,,55000,41250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007706,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007707,LPZ1007707,official_code,데이터플랜9GB(유쓰+6GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,15.0,,15.0,False,400Kbps,,,,,undisclosed,True,,300,True,,47000,35250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007707,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007708,LPZ1007708,official_code,데이터플랜5GB(유쓰+4GB),,LGU+-청년(유쓰),False,만 34세 이하,,5G,9.0,,9.0,False,400Kbps,,,,,undisclosed,True,,300,True,,37000,27750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-young/LPZ1007708,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006743,LPZ1006743,official_code,데이터플랜9GB(시니어+3GB),,LGU+-시니어,False,만 65세 이상,,5G,12.0,,12.0,False,1Mbps,,,,,undisclosed,True,,400,True,,47000,35250,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-senior/LPZ1006743,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006744,LPZ1006744,official_code,데이터플랜5GB(시니어+3GB),,LGU+-시니어,False,만 65세 이상,,5G,8.0,,8.0,False,400Kbps,,,,,undisclosed,True,,400,True,,37000,27750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-senior/LPZ1006744,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006745,LPZ1006745,official_code,데이터플랜750MB(시니어+0.5GB),,LGU+-시니어,False,만 65세 이상,,5G,1.25,,1.25,False,,,,,,undisclosed,True,,100,True,,29000,21750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-senior/LPZ1006745,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1006746,LPZ1006746,official_code,데이터플랜1.5GB(시니어+1GB),,LGU+-시니어,False,만 65세 이상,,5G,2.5,,2.5,False,400Kbps,,,,,undisclosed,True,,110,True,,33000,24750,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-senior/LPZ1006746,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007662,LPZ1007662,official_code,데이터플랜300MB(시니어+0.7GB),,LGU+-시니어,False,만 65세 이상,,5G,1.0,,1.0,False,400Kbps,,,,,undisclosed,True,,100,True,,28000,21000,선택약정 25% 할인,,1,0,,,,데이터 추가 제공,,,https://www.lguplus.com/mobile/plan/mplan/5g-all/5g-senior/LPZ1007662,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ0002291,LPZ0002291,official_code,LTE 시니어 16.5 요금제(New 시니어 A),,LGU+-LTE,False,만 65세 이상,,LTE,0.293,,0.293,False,400Kbps,,,,,undisclosed,False,100,,False,150,16500,12375,선택약정 25% 할인,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/lte-all/lte-senior/LPZ0002291,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ0002473,LPZ0002473,official_code,LTE 키즈 22(만 12세 이하),,LGU+-LTE,False,만 12세 이하,,LTE,0.684,,0.684,False,400Kbps,,,,,undisclosed,False,60,,True,,22000,16500,선택약정 25% 할인,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/lte-all/lte-youth/LPZ0002473,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ0002506,LPZ0002506,official_code,현역병사 데이터 33,,LGU+-LTE,False,현역병사,,LTE,2.0,,2.0,False,3Mbps,,,,,undisclosed,True,,110,True,,33000,24750,선택약정 25% 할인,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/lte-all/lte-soldier/LPZ0002506,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ0000596,LPZ0000596,official_code,LTE 다이렉트 22,,LGU+-온라인가입전용(너겟),True,,,LTE,1.8,,1.8,False,400Kbps,,,,,undisclosed,True,,100,True,,22000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ0000596,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1004890,LPZ1004890,official_code,너겟46,,LGU+-온라인가입전용(너겟),True,,,5G,81.0,,81.0,False,3Mbps,,50.0,,50.0,quota,True,,300,True,,46000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1004890,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1004893,LPZ1004893,official_code,너겟43,,LGU+-온라인가입전용(너겟),True,,,5G,40.0,,40.0,False,1Mbps,,,,,undisclosed,True,,300,True,,43000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1004893,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1004897,LPZ1004897,official_code,너겟39,,LGU+-온라인가입전용(너겟),True,,,5G,27.0,,27.0,False,1Mbps,,,,,undisclosed,True,,300,True,,39000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1004897,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1004900,LPZ1004900,official_code,너겟36,,LGU+-온라인가입전용(너겟),True,,,5G,20.0,,20.0,False,1Mbps,,,,,undisclosed,True,,300,True,,36000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1004900,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1004903,LPZ1004903,official_code,너겟33,,LGU+-온라인가입전용(너겟),True,,,5G,12.0,,12.0,False,400Kbps,,,,,undisclosed,True,,300,True,,33000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1004903,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1004907,LPZ1004907,official_code,너겟26,,LGU+-온라인가입전용(너겟),True,,,5G,6.0,,6.0,False,400Kbps,,,,,undisclosed,True,,300,True,,26000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1004907,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,LPZ1007509,LPZ1007509,official_code,너겟49,,LGU+-온라인가입전용(너겟),True,,,5G,120.0,,120.0,False,5Mbps,,60.0,,60.0,quota,True,,300,True,,49000,,,,0,0,,,,,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/LPZ1007509,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_디즈니+&티빙,Z202500388,official_code,너겟65 (디즈니+ & 티빙),디즈니+ & 티빙,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,1,디즈니+,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_데일리,Z202500388,official_code,너겟65 (데일리),데일리,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,1,데일리플러스,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_AI구독,Z202500388,official_code,너겟65 (AI 구독),AI 구독,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,1,Google AI,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_구글원,Z202500388,official_code,너겟65 (구글 원),구글 원,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,1,구글 원,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_올인원,Z202500388,official_code,너겟65 (올인원),올인원,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_소호,Z202500388,official_code,너겟65 (소호),소호,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_넷플릭스,Z202500388,official_code,너겟65 (넷플릭스),넷플릭스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,1,넷플릭스,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_이마트24,Z202500388,official_code,너겟65 (이마트24),이마트24,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_삼성디바이스,Z202500388,official_code,너겟65 (삼성디바이스),삼성디바이스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"삼성디바이스 | 1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_애플디바이스,Z202500388,official_code,너겟65 (애플디바이스),애플디바이스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"애플디바이스 | 1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_액션캠,Z202500388,official_code,너겟65 (액션캠),액션캠,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"액션캠 | 1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202500388_마니아디바이스,Z202500388,official_code,너겟65 (마니아디바이스),마니아디바이스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,80.0,,80.0,quota,True,,300,True,,65000,,,,4,0,,VIP,"마니아디바이스 | 1대 월정액 할인 (최대 11,000원)",테더링+쉐어링 80GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202500388,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_데일리,Z202502881,official_code,너겟59 (데일리),데일리,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,1,데일리플러스,VIP,,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_AI구독,Z202502881,official_code,너겟59 (AI 구독),AI 구독,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,1,Google AI,VIP,,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_구글원,Z202502881,official_code,너겟59 (구글 원),구글 원,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,1,구글 원,VIP,,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_올인원,Z202502881,official_code,너겟59 (올인원),올인원,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,0,,VIP,,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_소호,Z202502881,official_code,너겟59 (소호),소호,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,0,,VIP,,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_넷플릭스,Z202502881,official_code,너겟59 (넷플릭스),넷플릭스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,1,넷플릭스,VIP,,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_삼성디바이스,Z202502881,official_code,너겟59 (삼성디바이스),삼성디바이스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,0,,VIP,삼성디바이스,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_애플디바이스,Z202502881,official_code,너겟59 (애플디바이스),애플디바이스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,0,,VIP,애플디바이스,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
MNO,LGU+,,Z202502881_마니아디바이스,Z202502881,official_code,너겟59 (마니아디바이스),마니아디바이스,LGU+-온라인가입전용(너겟),True,,,5G,,,,True,,,70.0,,70.0,quota,True,,300,True,,59000,,,,3,0,,VIP,마니아디바이스,테더링+쉐어링 70GB,,,https://www.lguplus.com/mobile/plan/mplan/direct/nerget/Z202502881,2026-08-11T01:10:46.117340+00:00
