change_type,plan_id,base_plan_id,host_mno,plan_category,plan_name,field,old_value,new_value,source_url
변경,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+ Google AI Plus,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+디바이스,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디바이스,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디즈니플러스+폰케어,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 34세 이하,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus_만 34세 이하,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+ Google AI Plus,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+디바이스_만 34세 이하,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디바이스_만 34세 이하,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디즈니플러스+폰케어_만 34세 이하,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 65세 이상,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus_만 65세 이상,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+ Google AI Plus,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+디바이스_만 65세 이상,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디바이스_만 65세 이상,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디즈니플러스+폰케어_만 65세 이상,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 75세 이상,1692_초이스 더블 유튜브 프리미엄+넷플릭스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+넷플릭스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus_만 75세 이상,1692_초이스 더블 유튜브 프리미엄+ Google AI Plus,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+ Google AI Plus,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 유튜브 프리미엄+디바이스_만 75세 이상,1692_초이스 더블 유튜브 프리미엄+디바이스,KT,KT-통합요금제,초이스 더블 유튜브 프리미엄+디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디바이스_만 75세 이상,1692_초이스 더블 디바이스,KT,KT-통합요금제,초이스 더블 디바이스,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1692_초이스 더블 디즈니플러스+폰케어_만 75세 이상,1692_초이스 더블 디즈니플러스+폰케어,KT,KT-통합요금제,초이스 더블 디즈니플러스+폰케어,voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1692
변경,1681_초이스130_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_GoogleAIPlus(400GB),1681_초이스130,KT,KT-통합요금제,초이스130 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_폰케어,1681_초이스130,KT,KT-통합요금제,초이스130 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_삼성,1681_초이스130,KT,KT-통합요금제,초이스130 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_디바이스,1681_초이스130,KT,KT-통합요금제,초이스130 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_가전구독,1681_초이스130,KT,KT-통합요금제,초이스130 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_위버스,1681_초이스130,KT,KT-통합요금제,초이스130 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_유튜브프리미엄,1681_초이스110,KT,KT-통합요금제,초이스110 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_넷플릭스,1681_초이스110,KT,KT-통합요금제,초이스110 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_디즈니+,1681_초이스110,KT,KT-통합요금제,초이스110 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_티빙/지니/밀리,1681_초이스110,KT,KT-통합요금제,초이스110 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_GoogleAIPlus(400GB),1681_초이스110,KT,KT-통합요금제,초이스110 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_폰케어,1681_초이스110,KT,KT-통합요금제,초이스110 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_삼성,1681_초이스110,KT,KT-통합요금제,초이스110 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_디바이스,1681_초이스110,KT,KT-통합요금제,초이스110 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_가전구독,1681_초이스110,KT,KT-통합요금제,초이스110 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_위버스,1681_초이스110,KT,KT-통합요금제,초이스110 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_유튜브프리미엄,1681_초이스90,KT,KT-통합요금제,초이스90 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_넷플릭스,1681_초이스90,KT,KT-통합요금제,초이스90 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_디즈니+,1681_초이스90,KT,KT-통합요금제,초이스90 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_티빙/지니/밀리,1681_초이스90,KT,KT-통합요금제,초이스90 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_GoogleAIPlus(400GB),1681_초이스90,KT,KT-통합요금제,초이스90 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_폰케어,1681_초이스90,KT,KT-통합요금제,초이스90 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_삼성,1681_초이스90,KT,KT-통합요금제,초이스90 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_디바이스,1681_초이스90,KT,KT-통합요금제,초이스90 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_가전구독,1681_초이스90,KT,KT-통합요금제,초이스90 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_위버스,1681_초이스90,KT,KT-통합요금제,초이스90 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_GoogleAIPlus(400GB),1681_초이스130,KT,KT-통합요금제,초이스130 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_폰케어,1681_초이스130,KT,KT-통합요금제,초이스130 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_삼성,1681_초이스130,KT,KT-통합요금제,초이스130 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_디바이스,1681_초이스130,KT,KT-통합요금제,초이스130 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_가전구독,1681_초이스130,KT,KT-통합요금제,초이스130 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 34세 이하_위버스,1681_초이스130,KT,KT-통합요금제,초이스130 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_유튜브프리미엄,1681_초이스110,KT,KT-통합요금제,초이스110 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_넷플릭스,1681_초이스110,KT,KT-통합요금제,초이스110 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_디즈니+,1681_초이스110,KT,KT-통합요금제,초이스110 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_티빙/지니/밀리,1681_초이스110,KT,KT-통합요금제,초이스110 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_GoogleAIPlus(400GB),1681_초이스110,KT,KT-통합요금제,초이스110 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_폰케어,1681_초이스110,KT,KT-통합요금제,초이스110 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_삼성,1681_초이스110,KT,KT-통합요금제,초이스110 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_디바이스,1681_초이스110,KT,KT-통합요금제,초이스110 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_가전구독,1681_초이스110,KT,KT-통합요금제,초이스110 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 34세 이하_위버스,1681_초이스110,KT,KT-통합요금제,초이스110 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_유튜브프리미엄,1681_초이스90,KT,KT-통합요금제,초이스90 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_넷플릭스,1681_초이스90,KT,KT-통합요금제,초이스90 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_디즈니+,1681_초이스90,KT,KT-통합요금제,초이스90 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_티빙/지니/밀리,1681_초이스90,KT,KT-통합요금제,초이스90 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_GoogleAIPlus(400GB),1681_초이스90,KT,KT-통합요금제,초이스90 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_폰케어,1681_초이스90,KT,KT-통합요금제,초이스90 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_삼성,1681_초이스90,KT,KT-통합요금제,초이스90 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_디바이스,1681_초이스90,KT,KT-통합요금제,초이스90 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_가전구독,1681_초이스90,KT,KT-통합요금제,초이스90 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 34세 이하_위버스,1681_초이스90,KT,KT-통합요금제,초이스90 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_GoogleAIPlus(400GB),1681_초이스130,KT,KT-통합요금제,초이스130 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_폰케어,1681_초이스130,KT,KT-통합요금제,초이스130 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_삼성,1681_초이스130,KT,KT-통합요금제,초이스130 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_디바이스,1681_초이스130,KT,KT-통합요금제,초이스130 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_가전구독,1681_초이스130,KT,KT-통합요금제,초이스130 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 18세 이하_위버스,1681_초이스130,KT,KT-통합요금제,초이스130 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_유튜브프리미엄,1681_초이스110,KT,KT-통합요금제,초이스110 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_넷플릭스,1681_초이스110,KT,KT-통합요금제,초이스110 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_디즈니+,1681_초이스110,KT,KT-통합요금제,초이스110 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_티빙/지니/밀리,1681_초이스110,KT,KT-통합요금제,초이스110 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_GoogleAIPlus(400GB),1681_초이스110,KT,KT-통합요금제,초이스110 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_폰케어,1681_초이스110,KT,KT-통합요금제,초이스110 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_삼성,1681_초이스110,KT,KT-통합요금제,초이스110 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_디바이스,1681_초이스110,KT,KT-통합요금제,초이스110 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_가전구독,1681_초이스110,KT,KT-통합요금제,초이스110 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스110_만 18세 이하_위버스,1681_초이스110,KT,KT-통합요금제,초이스110 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_유튜브프리미엄,1681_초이스90,KT,KT-통합요금제,초이스90 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_넷플릭스,1681_초이스90,KT,KT-통합요금제,초이스90 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_디즈니+,1681_초이스90,KT,KT-통합요금제,초이스90 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_티빙/지니/밀리,1681_초이스90,KT,KT-통합요금제,초이스90 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_GoogleAIPlus(400GB),1681_초이스90,KT,KT-통합요금제,초이스90 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_폰케어,1681_초이스90,KT,KT-통합요금제,초이스90 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_삼성,1681_초이스90,KT,KT-통합요금제,초이스90 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_디바이스,1681_초이스90,KT,KT-통합요금제,초이스90 (디바이스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_가전구독,1681_초이스90,KT,KT-통합요금제,초이스90 (가전구독),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스90_만 18세 이하_위버스,1681_초이스90,KT,KT-통합요금제,초이스90 (위버스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_유튜브프리미엄,1681_초이스130,KT,KT-통합요금제,초이스130 (유튜브 프리미엄),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_넷플릭스,1681_초이스130,KT,KT-통합요금제,초이스130 (넷플릭스),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_디즈니+,1681_초이스130,KT,KT-통합요금제,초이스130 (디즈니+),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_티빙/지니/밀리,1681_초이스130,KT,KT-통합요금제,초이스130 (티빙/지니/밀리),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_GoogleAIPlus(400GB),1681_초이스130,KT,KT-통합요금제,초이스130 (GoogleAI Plus (400GB)),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_폰케어,1681_초이스130,KT,KT-통합요금제,초이스130 (폰케어),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
변경,1681_초이스130_만 65세 이상_삼성,1681_초이스130,KT,KT-통합요금제,초이스130 (삼성),voice_extra_minutes,300.0,300,https://product.kt.com/wDic/productDetail.do?ItemCode=1681
